id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
4_46,0,0,2,0,2,1,0,1
4_50,-1,0,2,0,2,1,0,2
4_51,-6,0,2,0,0,1,0,5
4_53,2,0,2,2,1,3,0,2
4_54,-6,0,2,0,0,1,0,5
4_60,-1,0,2,0,2,1,0,2
4_63,-3,0,2,0,0,2,0,3
4_64,0,0,2,0,2,1,0,1
4_69,0,0,2,0,2,1,0,1
4_72,-1,0,2,0,1,3,0,3
4_75,-2,0,2,0,2,1,0,3
4_77,1,0,2,0,2,2,0,1
4_79,-1,0,2,0,2,1,0,2
4_81,-3,0,2,0,2,1,0,4
4_82,-5,0,2,0,0,1,0,4
4_84,-6,0,2,0,0,1,0,5
4_86,-2,0,2,0,2,1,0,3
4_87,-1,0,2,1,0,2,0,2
4_93,-3,0,2,0,2,1,0,4
4_94,1,0,2,1,2,1,0,1
4_95,0,0,2,0,2,1,0,1
4_96,0,0,2,0,2,1,0,1
4_97,-2,0,2,0,0,1,0,1
4_98,0,0,2,0,2,2,0,2
4_99,-4,0,2,0,1,2,0,5
8_1,-2,0,2,1,0,1,0,2
8_2,-3,1,2,0,0,1,0,1
8_6,-1,0,2,1,0,3,0,3
8_9,0,0,2,0,2,1,0,1
8_11,2,0,1,3,0,3,0,3
8_12,1,0,2,1,2,1,0,1
8_17,-7,0,2,0,0,1,0,6
8_18,3,0,2,0,2,3,0,0
8_20,-6,0,2,0,0,3,0,7
8_21,2,0,2,0,2,3,0,1
8_23,-1,0,2,0,2,2,0,3
8_26,-5,0,2,0,0,1,0,4
8_28,0,0,2,0,2,1,0,1
8_29,1,0,2,0,2,2,0,1
8_33,-3,0,2,0,2,1,0,4
8_34,-2,0,2,0,2,1,0,3
8_37,-7,0,2,0,0,1,0,6
8_39,-2,0,2,0,2,2,0,4
8_40,-8,0,2,0,0,2,0,8
8_42,1,0,2,2,0,2,0,1
8_43,-2,0,2,0,1,2,0,3
8_46,-3,1,2,0,0,1,0,1
8_48,-1,0,2,0,2,1,0,2
8_57,-4,0,2,0,1,1,0,4
8_58,-4,0,2,0,0,3,0,5
8_60,0,0,2,0,2,1,0,1
8_67,0,0,2,0,2,1,0,1
8_70,0,0,2,0,2,1,0,1
8_72,0,0,2,0,2,2,0,2
8_73,-3,0,2,0,1,1,0,3
8_77,-1,0,2,0,2,1,0,2
8_78,1,0,1,0,2,1,0,1
8_79,-2,0,2,0,1,2,0,3
8_80,-4,0,2,0,1,1,0,4
8_81,-1,0,2,0,2,1,0,2
8_83,-2,0,2,0,1,2,0,3
8_84,-3,0,2,0,0,2,0,3
8_85,0,0,2,0,2,1,0,1
8_86,0,0,2,1,1,1,0,1
8_89,-2,0,1,0,1,1,0,3
8_91,0,0,2,0,1,2,0,1
8_93,-2,0,2,1,1,1,0,3
8_97,0,0,2,0,2,1,0,1
